A2M	-0.22076564619047545
A4GALT	-0.3566751814047606
AAAS	-0.12931768009523825
AACS	-0.2590946581666689
AAGAB	0.012948808380953025
AAK1	0.023127371190475365
AAMDC	-0.07558932709523702
AAMP	-0.06836798888095252
AAR2	-0.29742765126190385
AARS	-0.18238162773809563
AARSD1	-0.24642352242857335
AASDHPPT	0.5396436738095227
AASS	0.49312368232142845
AATF	-0.21007929609523934
AATK	-0.3809654988333335
ABAT	0.1471624587380953
ABCA1	0.4616780571666652
ABCA11P	0.5320989556428586
ABCA2	-0.1987713537380955
ABCA3	-0.2896311175476187
ABCA5	0.6629989218333332
ABCA7	-0.2884336060238093
ABCA8	0.18397631623809474
ABCB1	0.27259415677380794
ABCB6	-0.2022117391785727
ABCB7	0.3595866811428561
ABCB8	-0.14579122378571352
ABCB9	-0.15504344046428464
ABCC1	-0.12750144551190523
ABCC10	-0.25544221385714305
ABCC3	-0.7599373540714289
ABCC4	0.7010302617142861
ABCC5	-0.17295901373809563
ABCC6	-0.0313933714761907
ABCC8	-0.20933310349999967
ABCD1	-0.2508006077619038
ABCD3	0.5565154164047605
ABCD4	-0.17008875841666793
ABCE1	0.6548764020000011
ABCF1	-0.22066014085714336
ABCF2	-0.1861069548190475
ABCF3	-0.36200491173809457
ABCG1	0.05197190971428611
ABCG2	0.03804955295238166
ABCG4	-0.12264142476190365
ABHD10	0.04756876402380872
ABHD11	-0.1684310948809511
ABHD14A	-0.38199733795238267
ABHD14A-ACY1	-0.48255015273809576
ABHD17A	-0.3547678829523804
ABHD2	0.013338447468253634
ABHD3	0.5920007924761901
ABHD4	-0.2821499302619044
ABHD5	0.20624097066666636
ABHD6	-0.16586628565476325
ABHD8	-0.2411777138095239
ABI1	0.4125164827142864
ABI2	-0.07075948510317431
ABI3BP	1.1473525125238098
ABL1	-0.28425312490476173
ABLIM1	-0.07663936944047656
ABLIM3	-0.26147586978571447
ABR	-0.28627688144047525
ABT1	-0.18236092904761936
ABTB2	-0.06203924588095244
AC002310.7	-0.3603041347380955
AC003989.4	-0.14699102809523712
AC004692.5	-0.267135678499999
AC004941.5	0.09488146073809567
AC007292.3	-0.15280781592857196
AC007389.3	-0.06634089542857158
AC007967.3	-0.20131850078571478
AC009237.8	0.08414718940476185
AC012065.7	0.5172811068809526
AC074212.6	-0.15398597811904757
AC128677.4	0.002837845333334421
ACAA1	-0.22088217020238154
ACAA2	-0.21575281452380857
ACACA	-0.053468431738096456
ACACB	0.11071542248412669
ACAD10	-0.12799474150000112
ACAD8	-0.06307448911904778
ACADL	-0.1129329333809519
ACADM	0.605357456357142
ACADS	-0.2896231784523824
ACADVL	-0.38619043711904766
ACAN	-0.2758738033571415
ACAP1	-0.29710790397619125
ACAP2	0.7991922148333339
ACAT1	0.019496756071429644
ACAT2	0.0495099784523827
ACBD3	0.18950833600000117
ACBD4	-0.1771451327619058
ACD	-0.2740033120000014
ACHE	-0.19768423034523686
ACIN1	-0.3409641706904747
ACKR1	-0.2989895676904757
ACKR3	-0.09858097230952367
ACLY	-0.17842641590476127
ACN9	0.5040346044523805
ACO1	-0.03660357764285571
ACO2	-0.5601178877857143
ACOT1	-0.23786794035714287
ACOT11	-0.3798833429047628
ACOT13	-0.09381891173809365
ACOT7	-0.29557681657142965
ACOT8	-0.3367660860476187
ACOT9	-0.10116655152381071
ACOX1	0.24246741502380864
ACOX2	0.05231003114285748
ACOX3	0.051581478690477134
ACP1	0.10185901213492166
ACP2	-0.1841403167857143
ACP5	-0.07608978038095238
ACP6	0.07871683976190447
ACPP	0.5857336550952388
ACSF2	-0.2827068233571435
ACSL1	0.21786835488095235
ACSL3	1.1469530709444449
ACSL5	0.30189575742857144
ACSM3	0.2116806997023799
ACSM5	-0.16208167445238075
ACSS3	0.1616191364285715
ACTA2	-0.17973081814285585
ACTB	-0.0538994921428575
ACTBP9	-0.32544725076190417
ACTC1	-0.5694932614285708
ACTG2	-0.3341487969523822
ACTL6A	0.7969850486666674
ACTL6B	-0.2993596732380954
ACTL8	-0.28434271342857187
ACTN1	-0.026883033396826406
ACTN2	0.005167028523809236
ACTN3	-0.18262101552380994
ACTN4	-0.23750264797618925
ACTR10	0.10185172761904937
ACTR1A	-0.3202926680357141
ACTR1B	-0.3405075137142841
ACTR2	0.29992477728571565
ACTR3	0.46362953139682617
ACTR3B	0.06250552909523766
ACTR5	-0.13941858389285766
ACTR6	0.5417886966190482
ACTR8	0.012801471666667119
ACVR1	0.3959556952142851
ACVR1B	-0.2654279706666669
ACVR2A	0.04607594414285643
ACVR2B	-0.20557230571428597
ACVR2B-AS1	-0.14422959904761878
ACVRL1	-0.03977316723809565
ACYP1	0.32023665499999954
ACYP2	-0.2090935714285722
ADA	-0.24661005329761831
ADAM10	0.26465107358333295
ADAM11	-0.23077064566666738
ADAM12	-0.16154858552976137
ADAM15	-0.07374789380952418
ADAM17	0.3098300926587303
ADAM19	-0.11294143791666666
ADAM20	-0.1318930525000006
ADAM22	1.375334247142857
ADAM23	-0.15849262242857254
ADAM28	0.2582142877380962
ADAM30	-0.21196379650000008
ADAM8	-0.16440521266666686
ADAM9	0.919302138238093
ADAMTS1	0.14755068807142813
ADAMTS13	-0.13443614740476129
ADAMTS2	-0.3377072719047627
ADAMTS3	0.37226146569047547
ADAMTS5	-0.03841048611904796
ADAMTS7	-0.17451877840476282
ADAMTS8	0.44950096776190396
ADAMTS9	-0.2945407340952375
ADAMTSL2	-0.30316932369047667
ADAMTSL3	0.09077354826190476
ADAMTSL4	-0.3887852269761911
ADAP1	-0.2602751685595255
ADAP2	-0.0658135823095245
ADAR	-0.08931381642857339
ADARB1	-0.08541276257142894
ADAT1	0.06998510011904724
ADCK2	-0.3053222189920639
ADCK3	-0.0315807286666665
ADCY1	-0.21291149597619086
ADCY2	0.04883967430952474
ADCY3	-0.3097543182380953
ADCY6	-0.10768332809523873
ADCY7	0.13167276757142776
ADCY9	-0.23753247472222228
ADD1	-0.21507861539682338
ADD2	-0.18150206635714294
ADD3	0.44473959100595195
ADD3-AS1	-0.13726976878571406
ADH1C	0.3157585435000003
ADH5	0.19198835747618936
ADH6	0.04742579585714246
ADI1	-0.25588395314285606
ADIPOR1	-0.09860448940476019
ADIPOR2	-0.148068182785714
ADIRF	-0.03678546604762012
ADK	0.20125578859523863
ADM	-0.09836512345238102
ADM2	-0.16305147614285698
ADNP	0.38354244411904936
ADNP2	0.05104303382143005
ADO	0.10657882947619157
ADORA1	-0.06785667483333402
ADORA2A	0.04682354664285704
ADORA3	-0.03376086783333321
ADPGK	-0.221549813166666
ADPRH	-0.08683853054762025
ADPRM	0.47808464564285824
ADRA2A	-0.4131073971904744
ADRA2B	-0.1484288515238097
ADRA2C	-0.29649414885714265
ADRB2	-0.06770664990476227
ADRB3	-0.4588887916190467
ADRBK1	-0.24109418871428545
ADRBK2	-0.11486699103571407
ADRM1	-0.3023625479999996
